id,idII,choice_set1,treat_see1,sand_nu1,deich_nu1,bepf_nu1,ufer_nu1,ruck_nu1,steil_nu1,cost_nu1,choice1,ASC11,ASCsq1,choice_set2,treat_see2,sand_nu2,deich_nu2,bepf_nu2,ufer_nu2,ruck_nu2,steil_nu2,cost_nu2,choice2,ASC12,ASCsq2,choice_set3,treat_see3,sand_nu3,deich_nu3,bepf_nu3,ufer_nu3,ruck_nu3,steil_nu3,cost_nu3,choice3,ASC13,ASCsq3,age,genderf,northsea_SH,northsea_LS,balticsea_SH,balticsea_MV,choice
33177,33953,4,2,40,150,30,0,3,30,190,1,1,0,4,2,60,100,60,0,1,0,35,0,0,0,4,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,1
33177,34702,7,2,20,100,5,0,1,30,8,1,1,0,7,2,60,50,60,0,9,0,20,0,0,0,7,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,1
33177,35534,11,2,60,50,60,0,1,30,8,1,1,0,11,2,20,100,5,0,9,30,8,0,0,0,11,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,1
33177,35849,13,2,40,150,30,0,3,30,190,1,1,0,13,2,40,150,5,0,3,30,110,0,0,0,13,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,1
33177,36960,19,2,20,100,60,0,3,30,35,1,1,0,19,2,60,50,5,0,6,30,35,0,0,0,19,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,1
33177,37318,20,2,40,150,5,0,6,45,190,0,1,0,20,2,40,50,60,0,3,45,190,1,0,0,20,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,2
33177,37410,21,2,60,100,5,0,9,0,35,0,1,0,21,2,20,100,60,0,1,0,35,1,0,0,21,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,2
33177,41017,39,2,40,150,5,0,1,45,110,0,1,0,39,2,40,150,30,0,3,45,190,0,0,0,39,2,40,50,5,0,1,15,0,1,0,1,52,1,1,0,1,1,3
33177,41161,40,2,40,50,60,0,9,0,20,0,1,0,40,2,40,150,30,0,6,45,190,1,0,0,40,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,2
33177,42648,47,2,20,50,60,0,9,30,35,0,1,0,47,2,60,100,5,0,1,45,70,1,0,0,47,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,2
33177,42791,48,2,20,100,5,0,6,45,70,0,1,0,48,2,60,50,60,0,1,45,70,1,0,0,48,2,40,50,5,0,1,15,0,0,0,1,52,1,1,0,1,1,2
33178,23570,1,1,20,150,60,0,6,30,70,1,1,0,1,1,40,150,30,0,3,15,190,0,0,0,1,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,1
33178,24335,6,1,40,150,30,0,3,30,190,0,1,0,6,1,40,150,30,0,1,30,35,1,0,0,6,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,2
33178,24960,9,1,40,150,60,0,6,30,110,0,1,0,9,1,40,150,30,0,6,15,70,0,0,0,9,1,40,50,5,0,1,15,0,1,0,1,57,1,1,1,1,1,3
33178,25360,11,1,60,100,60,0,1,45,110,0,1,0,11,1,20,50,5,0,9,45,70,1,0,0,11,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,2
33178,26373,15,1,60,50,5,0,6,45,70,0,1,0,15,1,20,100,60,0,3,15,8,1,0,0,15,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,2
33178,26754,17,1,60,100,30,0,1,45,110,0,1,0,17,1,20,50,60,0,9,15,20,1,0,0,17,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,2
33178,28883,27,1,20,50,60,0,9,15,8,1,1,0,27,1,60,150,5,0,1,30,20,0,0,0,27,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,1
33178,29998,32,1,40,100,60,0,1,45,110,0,1,0,32,1,60,50,5,0,9,15,8,1,0,0,32,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,2
33178,30561,34,1,60,50,30,0,1,45,70,0,1,0,34,1,20,100,5,0,9,30,35,1,0,0,34,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,2
33178,31435,38,1,60,100,30,0,9,15,20,1,1,0,38,1,20,50,30,0,1,45,70,0,0,0,38,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,1
33178,31669,39,1,40,150,30,0,3,30,190,0,1,0,39,1,60,100,30,0,6,15,20,1,0,0,39,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,2
33178,31700,40,1,20,100,5,0,3,45,8,1,1,0,40,1,60,50,60,0,6,45,35,0,0,0,40,1,40,50,5,0,1,15,0,0,0,1,57,1,1,1,1,1,1
33179,33556,2,2,40,150,30,0,3,45,110,0,1,0,2,2,60,150,30,0,6,0,70,1,0,0,2,2,40,50,5,0,1,15,0,0,0,1,42,1,0,0,0,1,2
33179,34860,8,2,60,100,5,0,9,0,8,1,1,0,8,2,20,50,60,0,1,30,20,0,0,0,8,2,40,50,5,0,1,15,0,0,0,1,42,1,0,0,0,1,1
33179,36037,14,2,40,150,30,0,6,0,190,0,1,0,14,2,20,100,5,0,9,0,20,0,0,0,14,2,40,50,5,0,1,15,0,1,0,1,42,1,0,0,0,1,3
33179,36904,18,2,60,100,60,0,3,0,70,0,1,0,18,2,20,50,60,0,9,0,35,0,0,0,18,2,40,50,5,0,1,15,0,1,0,1,42,1,0,0,0,1,3
33179,38010,24,2,40,150,30,0,6,0,190,0,1,0,24,2,20,100,5,0,9,0,8,0,0,0,24,2,40,50,5,0,1,15,0,1,0,1,42,1,0,0,0,1,3
33179,39075,29,2,20,50,30,0,1,30,8,0,1,0,29,2,60,100,30,0,9,0,8,1,0,0,29,2,40,50,5,0,1,15,0,0,0,1,42,1,0,0,0,1,2
33179,39697,32,2,20,100,5,0,9,0,20,0,1,0,32,2,40,150,30,0,6,0,110,0,0,0,32,2,40,50,5,0,1,15,0,1,0,1,42,1,0,0,0,1,3
33179,40154,34,2,60,100,60,0,1,30,20,1,1,0,34,2,20,50,5,0,6,45,20,0,0,0,34,2,40,50,5,0,1,15,0,0,0,1,42,1,0,0,0,1,1
33179,40283,35,2,20,100,30,0,1,45,110,0,1,0,35,2,60,50,30,0,6,45,110,0,0,0,35,2,40,50,5,0,1,15,0,1,0,1,42,1,0,0,0,1,3
33179,41377,41,2,60,50,60,0,3,30,35,1,1,0,41,2,20,100,5,0,3,45,70,0,0,0,41,2,40,50,5,0,1,15,0,0,0,1,42,1,0,0,0,1,1
33179,41679,42,2,60,50,60,0,3,45,110,0,1,0,42,2,20,100,5,0,6,30,35,1,0,0,42,2,40,50,5,0,1,15,0,0,0,1,42,1,0,0,0,1,2
33179,42096,44,2,40,150,5,0,3,45,110,0,1,0,44,2,40,150,60,0,1,0,8,1,0,0,44,2,40,50,5,0,1,15,0,0,0,1,42,1,0,0,0,1,2
33180,33635,2,2,40,150,30,0,3,45,110,0,1,0,2,2,60,150,30,0,6,0,70,0,0,0,2,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,34905,8,2,60,100,5,0,9,0,8,0,1,0,8,2,20,50,60,0,1,30,20,0,0,0,8,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,35985,14,2,40,150,30,0,6,0,190,0,1,0,14,2,20,100,5,0,9,0,20,0,0,0,14,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,36887,18,2,60,100,60,0,3,0,70,0,1,0,18,2,20,50,60,0,9,0,35,0,0,0,18,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,38045,24,2,40,150,30,0,6,0,190,0,1,0,24,2,20,100,5,0,9,0,8,0,0,0,24,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,38995,29,2,20,50,30,0,1,30,8,0,1,0,29,2,60,100,30,0,9,0,8,0,0,0,29,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,39676,32,2,20,100,5,0,9,0,20,0,1,0,32,2,40,150,30,0,6,0,110,0,0,0,32,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,40092,34,2,60,100,60,0,1,30,20,0,1,0,34,2,20,50,5,0,6,45,20,0,0,0,34,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,40249,35,2,20,100,30,0,1,45,110,0,1,0,35,2,60,50,30,0,6,45,110,0,0,0,35,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,41442,41,2,60,50,60,0,3,30,35,0,1,0,41,2,20,100,5,0,3,45,70,0,0,0,41,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,41591,42,2,60,50,60,0,3,45,110,0,1,0,42,2,20,100,5,0,6,30,35,0,0,0,42,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33180,41954,44,2,40,150,5,0,3,45,110,0,1,0,44,2,40,150,60,0,1,0,8,0,0,0,44,2,40,50,5,0,1,15,0,1,0,1,31,1,0,0,0,1,3
33181,33615,2,2,40,150,30,0,3,45,110,0,1,0,2,2,60,150,30,0,6,0,70,1,0,0,2,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,34798,8,2,60,100,5,0,9,0,8,1,1,0,8,2,20,50,60,0,1,30,20,0,0,0,8,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,1
33181,36060,14,2,40,150,30,0,6,0,190,0,1,0,14,2,20,100,5,0,9,0,20,1,0,0,14,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,36871,18,2,60,100,60,0,3,0,70,0,1,0,18,2,20,50,60,0,9,0,35,1,0,0,18,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,38056,24,2,40,150,30,0,6,0,190,0,1,0,24,2,20,100,5,0,9,0,8,1,0,0,24,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,39007,29,2,20,50,30,0,1,30,8,0,1,0,29,2,60,100,30,0,9,0,8,1,0,0,29,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,39750,32,2,20,100,5,0,9,0,20,0,1,0,32,2,40,150,30,0,6,0,110,0,0,0,32,2,40,50,5,0,1,15,0,1,0,1,21,0,0,0,0,1,3
33181,40143,34,2,60,100,60,0,1,30,20,0,1,0,34,2,20,50,5,0,6,45,20,1,0,0,34,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,40242,35,2,20,100,30,0,1,45,110,0,1,0,35,2,60,50,30,0,6,45,110,1,0,0,35,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,41521,41,2,60,50,60,0,3,30,35,1,1,0,41,2,20,100,5,0,3,45,70,0,0,0,41,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,1
33181,41690,42,2,60,50,60,0,3,45,110,0,1,0,42,2,20,100,5,0,6,30,35,1,0,0,42,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,2
33181,41960,44,2,40,150,5,0,3,45,110,1,1,0,44,2,40,150,60,0,1,0,8,0,0,0,44,2,40,50,5,0,1,15,0,0,0,1,21,0,0,0,0,1,1
33186,23732,2,1,40,150,30,0,1,45,70,0,1,0,2,1,40,50,30,0,6,15,8,1,0,0,2,1,40,50,5,0,1,15,0,0,0,1,27,1,0,1,0,1,2
33186,23803,3,1,20,50,30,0,1,45,20,0,1,0,3,1,60,100,5,0,9,30,8,1,0,0,3,1,40,50,5,0,1,15,0,0,0,1,27,1,0,1,0,1,2
33186,24781,8,1,40,150,30,0,3,45,190,0,1,0,8,1,60,100,60,0,6,15,70,0,0,0,8,1,40,50,5,0,1,15,0,1,0,1,27,1,0,1,0,1,3
33186,25579,12,1,60,100,30,0,9,15,20,1,1,0,12,1,20,50,60,0,1,45,70,0,0,0,12,1,40,50,5,0,1,15,0,0,0,1,27,1,0,1,0,1,1
33186,26954,18,1,60,100,60,0,1,15,8,0,1,0,18,1,20,50,5,0,9,30,20,1,0,0,18,1,40,50,5,0,1,15,0,0,0,1,27,1,0,1,0,1,2
33186,28721,26,1,20,50,5,0,9,30,35,0,1,0,26,1,60,100,60,0,1,15,20,0,0,0,26,1,40,50,5,0,1,15,0,1,0,1,27,1,0,1,0,1,3
33186,30644,35,1,60,100,60,0,6,30,110,0,1,0,35,1,40,150,30,0,3,45,190,0,0,0,35,1,40,50,5,0,1,15,0,1,0,1,27,1,0,1,0,1,3
33186,31982,41,1,60,50,60,0,9,15,20,0,1,0,41,1,20,100,5,0,1,30,20,0,0,0,41,1,40,50,5,0,1,15,0,1,0,1,27,1,0,1,0,1,3
33186,32080,42,1,20,50,5,0,9,45,20,1,1,0,42,1,60,100,60,0,1,30,8,0,0,0,42,1,40,50,5,0,1,15,0,0,0,1,27,1,0,1,0,1,1
33186,32620,45,1,40,50,5,0,6,45,70,0,1,0,45,1,40,150,30,0,3,15,190,0,0,0,45,1,40,50,5,0,1,15,0,1,0,1,27,1,0,1,0,1,3
33186,33083,47,1,20,50,60,0,3,15,8,0,1,0,47,1,60,100,5,0,9,45,110,0,0,0,47,1,40,50,5,0,1,15,0,1,0,1,27,1,0,1,0,1,3
33186,33247,48,1,60,100,5,0,9,15,8,1,1,0,48,1,20,50,60,0,1,30,35,0,0,0,48,1,40,50,5,0,1,15,0,0,0,1,27,1,0,1,0,1,1
33187,23703,2,1,40,150,30,0,1,45,70,1,1,0,2,1,40,50,30,0,6,15,8,0,0,0,2,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,1
33187,23907,3,1,20,50,30,0,1,45,20,0,1,0,3,1,60,100,5,0,9,30,8,0,0,0,3,1,40,50,5,0,1,15,0,1,0,1,32,1,0,1,1,0,3
33187,24728,8,1,40,150,30,0,3,45,190,0,1,0,8,1,60,100,60,0,6,15,70,0,0,0,8,1,40,50,5,0,1,15,0,1,0,1,32,1,0,1,1,0,3
33187,25702,12,1,60,100,30,0,9,15,20,0,1,0,12,1,20,50,60,0,1,45,70,1,0,0,12,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,2
33187,26904,18,1,60,100,60,0,1,15,8,0,1,0,18,1,20,50,5,0,9,30,20,1,0,0,18,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,2
33187,28773,26,1,20,50,5,0,9,30,35,1,1,0,26,1,60,100,60,0,1,15,20,0,0,0,26,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,1
33187,30712,35,1,60,100,60,0,6,30,110,0,1,0,35,1,40,150,30,0,3,45,190,1,0,0,35,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,2
33187,31955,41,1,60,50,60,0,9,15,20,1,1,0,41,1,20,100,5,0,1,30,20,0,0,0,41,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,1
33187,32085,42,1,20,50,5,0,9,45,20,0,1,0,42,1,60,100,60,0,1,30,8,0,0,0,42,1,40,50,5,0,1,15,0,1,0,1,32,1,0,1,1,0,3
33187,32674,45,1,40,50,5,0,6,45,70,1,1,0,45,1,40,150,30,0,3,15,190,0,0,0,45,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,1
33187,33085,47,1,20,50,60,0,3,15,8,1,1,0,47,1,60,100,5,0,9,45,110,0,0,0,47,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,1
33187,33334,48,1,60,100,5,0,9,15,8,0,1,0,48,1,20,50,60,0,1,30,35,1,0,0,48,1,40,50,5,0,1,15,0,0,0,1,32,1,0,1,1,0,2
33190,23750,2,1,40,150,30,0,1,45,70,0,1,0,2,1,40,50,30,0,6,15,8,1,0,0,2,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,2
33190,23879,3,1,20,50,30,0,1,45,20,0,1,0,3,1,60,100,5,0,9,30,8,1,0,0,3,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,2
33190,24807,8,1,40,150,30,0,3,45,190,0,1,0,8,1,60,100,60,0,6,15,70,0,0,0,8,1,40,50,5,0,1,15,0,1,0,1,44,0,1,1,1,1,3
33190,25697,12,1,60,100,30,0,9,15,20,0,1,0,12,1,20,50,60,0,1,45,70,1,0,0,12,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,2
33190,26870,18,1,60,100,60,0,1,15,8,0,1,0,18,1,20,50,5,0,9,30,20,0,0,0,18,1,40,50,5,0,1,15,0,1,0,1,44,0,1,1,1,1,3
33190,28729,26,1,20,50,5,0,9,30,35,0,1,0,26,1,60,100,60,0,1,15,20,0,0,0,26,1,40,50,5,0,1,15,0,1,0,1,44,0,1,1,1,1,3
33190,30706,35,1,60,100,60,0,6,30,110,1,1,0,35,1,40,150,30,0,3,45,190,0,0,0,35,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,1
33190,31902,41,1,60,50,60,0,9,15,20,1,1,0,41,1,20,100,5,0,1,30,20,0,0,0,41,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,1
33190,32137,42,1,20,50,5,0,9,45,20,0,1,0,42,1,60,100,60,0,1,30,8,1,0,0,42,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,2
33190,32743,45,1,40,50,5,0,6,45,70,0,1,0,45,1,40,150,30,0,3,15,190,0,0,0,45,1,40,50,5,0,1,15,0,1,0,1,44,0,1,1,1,1,3
33190,33122,47,1,20,50,60,0,3,15,8,1,1,0,47,1,60,100,5,0,9,45,110,0,0,0,47,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,1
33190,33251,48,1,60,100,5,0,9,15,8,1,1,0,48,1,20,50,60,0,1,30,35,0,0,0,48,1,40,50,5,0,1,15,0,0,0,1,44,0,1,1,1,1,1
33192,23609,2,1,40,150,30,0,1,45,70,0,1,0,2,1,40,50,30,0,6,15,8,1,0,0,2,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,2
33192,23886,3,1,20,50,30,0,1,45,20,1,1,0,3,1,60,100,5,0,9,30,8,0,0,0,3,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33192,24777,8,1,40,150,30,0,3,45,190,0,1,0,8,1,60,100,60,0,6,15,70,1,0,0,8,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,2
33192,25704,12,1,60,100,30,0,9,15,20,1,1,0,12,1,20,50,60,0,1,45,70,0,0,0,12,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33192,26939,18,1,60,100,60,0,1,15,8,1,1,0,18,1,20,50,5,0,9,30,20,0,0,0,18,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33192,28813,26,1,20,50,5,0,9,30,35,0,1,0,26,1,60,100,60,0,1,15,20,1,0,0,26,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,2
33192,30585,35,1,60,100,60,0,6,30,110,1,1,0,35,1,40,150,30,0,3,45,190,0,0,0,35,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33192,32020,41,1,60,50,60,0,9,15,20,1,1,0,41,1,20,100,5,0,1,30,20,0,0,0,41,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33192,32075,42,1,20,50,5,0,9,45,20,0,1,0,42,1,60,100,60,0,1,30,8,1,0,0,42,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,2
33192,32621,45,1,40,50,5,0,6,45,70,1,1,0,45,1,40,150,30,0,3,15,190,0,0,0,45,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33192,33151,47,1,20,50,60,0,3,15,8,1,1,0,47,1,60,100,5,0,9,45,110,0,0,0,47,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33192,33333,48,1,60,100,5,0,9,15,8,1,1,0,48,1,20,50,60,0,1,30,35,0,0,0,48,1,40,50,5,0,1,15,0,0,0,1,55,1,1,0,0,1,1
33195,23606,2,1,40,150,30,0,1,45,70,0,1,0,2,1,40,50,30,0,6,15,8,1,0,0,2,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,2
33195,23913,3,1,20,50,30,0,1,45,20,0,1,0,3,1,60,100,5,0,9,30,8,1,0,0,3,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,2
33195,24830,8,1,40,150,30,0,3,45,190,0,1,0,8,1,60,100,60,0,6,15,70,0,0,0,8,1,40,50,5,0,1,15,0,1,0,1,47,1,0,0,0,1,3
33195,25627,12,1,60,100,30,0,9,15,20,1,1,0,12,1,20,50,60,0,1,45,70,0,0,0,12,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,1
33195,26940,18,1,60,100,60,0,1,15,8,1,1,0,18,1,20,50,5,0,9,30,20,0,0,0,18,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,1
33195,28815,26,1,20,50,5,0,9,30,35,0,1,0,26,1,60,100,60,0,1,15,20,1,0,0,26,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,2
33195,30632,35,1,60,100,60,0,6,30,110,0,1,0,35,1,40,150,30,0,3,45,190,0,0,0,35,1,40,50,5,0,1,15,0,1,0,1,47,1,0,0,0,1,3
33195,31925,41,1,60,50,60,0,9,15,20,1,1,0,41,1,20,100,5,0,1,30,20,0,0,0,41,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,1
33195,32126,42,1,20,50,5,0,9,45,20,0,1,0,42,1,60,100,60,0,1,30,8,1,0,0,42,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,2
33195,32751,45,1,40,50,5,0,6,45,70,0,1,0,45,1,40,150,30,0,3,15,190,0,0,0,45,1,40,50,5,0,1,15,0,1,0,1,47,1,0,0,0,1,3
33195,33094,47,1,20,50,60,0,3,15,8,1,1,0,47,1,60,100,5,0,9,45,110,0,0,0,47,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,1
33195,33310,48,1,60,100,5,0,9,15,8,1,1,0,48,1,20,50,60,0,1,30,35,0,0,0,48,1,40,50,5,0,1,15,0,0,0,1,47,1,0,0,0,1,1
33198,23575,1,1,20,150,60,0,6,30,70,0,1,0,1,1,40,150,30,0,3,15,190,0,0,0,1,1,40,50,5,0,1,15,0,1,0,1,27,1,0,0,0,1,3
33198,24382,6,1,40,150,30,0,3,30,190,0,1,0,6,1,40,150,30,0,1,30,35,1,0,0,6,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,2
33198,25053,9,1,40,150,60,0,6,30,110,0,1,0,9,1,40,150,30,0,6,15,70,0,0,0,9,1,40,50,5,0,1,15,0,1,0,1,27,1,0,0,0,1,3
33198,25542,11,1,60,100,60,0,1,45,110,1,1,0,11,1,20,50,5,0,9,45,70,0,0,0,11,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,1
33198,26226,15,1,60,50,5,0,6,45,70,0,1,0,15,1,20,100,60,0,3,15,8,1,0,0,15,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,2
33198,26622,17,1,60,100,30,0,1,45,110,0,1,0,17,1,20,50,60,0,9,15,20,1,0,0,17,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,2
33198,28840,27,1,20,50,60,0,9,15,8,1,1,0,27,1,60,150,5,0,1,30,20,0,0,0,27,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,1
33198,29894,32,1,40,100,60,0,1,45,110,0,1,0,32,1,60,50,5,0,9,15,8,1,0,0,32,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,2
33198,30426,34,1,60,50,30,0,1,45,70,0,1,0,34,1,20,100,5,0,9,30,35,0,0,0,34,1,40,50,5,0,1,15,0,1,0,1,27,1,0,0,0,1,3
33198,31438,38,1,60,100,30,0,9,15,20,1,1,0,38,1,20,50,30,0,1,45,70,0,0,0,38,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,1
33198,31502,39,1,40,150,30,0,3,30,190,0,1,0,39,1,60,100,30,0,6,15,20,1,0,0,39,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,2
33198,31878,40,1,20,100,5,0,3,45,8,0,1,0,40,1,60,50,60,0,6,45,35,1,0,0,40,1,40,50,5,0,1,15,0,0,0,1,27,1,0,0,0,1,2
33199,23563,1,1,20,150,60,0,6,30,70,0,1,0,1,1,40,150,30,0,3,15,190,0,0,0,1,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,24394,6,1,40,150,30,0,3,30,190,0,1,0,6,1,40,150,30,0,1,30,35,0,0,0,6,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,24946,9,1,40,150,60,0,6,30,110,0,1,0,9,1,40,150,30,0,6,15,70,0,0,0,9,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,25366,11,1,60,100,60,0,1,45,110,0,1,0,11,1,20,50,5,0,9,45,70,0,0,0,11,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,26379,15,1,60,50,5,0,6,45,70,0,1,0,15,1,20,100,60,0,3,15,8,0,0,0,15,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,26653,17,1,60,100,30,0,1,45,110,0,1,0,17,1,20,50,60,0,9,15,20,0,0,0,17,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,28933,27,1,20,50,60,0,9,15,8,0,1,0,27,1,60,150,5,0,1,30,20,0,0,0,27,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,30025,32,1,40,100,60,0,1,45,110,0,1,0,32,1,60,50,5,0,9,15,8,0,0,0,32,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,30530,34,1,60,50,30,0,1,45,70,0,1,0,34,1,20,100,5,0,9,30,35,0,0,0,34,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,31382,38,1,60,100,30,0,9,15,20,0,1,0,38,1,20,50,30,0,1,45,70,0,0,0,38,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,31625,39,1,40,150,30,0,3,30,190,0,1,0,39,1,60,100,30,0,6,15,20,0,0,0,39,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33199,31841,40,1,20,100,5,0,3,45,8,0,1,0,40,1,60,50,60,0,6,45,35,0,0,0,40,1,40,50,5,0,1,15,0,1,0,1,71,0,1,1,1,1,3
33203,23526,1,1,20,150,60,0,6,30,70,0,1,0,1,1,40,150,30,0,3,15,190,0,0,0,1,1,40,50,5,0,1,15,0,1,0,1,49,1,0,0,0,1,3
33203,24448,6,1,40,150,30,0,3,30,190,0,1,0,6,1,40,150,30,0,1,30,35,1,0,0,6,1,40,50,5,0,1,15,0,0,0,1,49,1,0,0,0,1,2
33203,25062,9,1,40,150,60,0,6,30,110,0,1,0,9,1,40,150,30,0,6,15,70,1,0,0,9,1,40,50,5,0,1,15,0,0,0,1,49,1,0,0,0,1,2
33203,25561,11,1,60,100,60,0,1,45,110,0,1,0,11,1,20,50,5,0,9,45,70,1,0,0,11,1,40,50,5,0,1,15,0,0,0,1,49,1,0,0,0,1,2
33203,26346,15,1,60,50,5,0,6,45,70,1,1,0,15,1,20,100,60,0,3,15,8,0,0,0,15,1,40,50,5,0,1,15,0,0,0,1,49,1,0,0,0,1,1
33203,26700,17,1,60,100,30,0,1,45,110,0,1,0,17,1,20,50,60,0,9,15,20,1,0,0,17,1,40,50,5,0,1,15,0,0,0,1,49,1,0,0,0,1,2
